image,text
"TED_TD61_F2954190_14662342-5_c20_s4.png,""<TED version=""""1.0""""><DD><RE>14662342-5</RE><TD>61</TD><F>2954190</F><FE>2026-01-16</FE><RR>25380035-6</RR><RSR>arriendo-monitoreo-mantencion-limitáda</RSR><GIR>INSÚMÓS CLINICOS</GIR><DIRR>CAMINO NORTE 5929</DIRR><CMNA>Limache</CMNA><REG>Valparaiso</REG><MNT>39441000</MNT><NETO>29613500</NETO><IVA>9827500</IVA><IT1>pack software mántencion arriendo soport</IT1><OBS>ARRIENDO SOLÚCION ÍNSUMÓ LICÉNCIA PROCEDIMIENTO RÉPÁRACÍON INSUMO GUANTÉ PROCEDIMIENTÓ SENSOR MANTENCION RÉPARACION EQUIPO REPARACION CATÉTER INSTÁLACION PACK</OBS><REF><TPO>801</TPO><FOL>54263</FOL><FE>2025-04-25</FE></REF><CAF version=""""1.0""""><DA><RE>22007449-8</RE><TD>39</TD><RNG><D>91</D><H>5480870</H></RNG><FA>2026-01-17</FA><RSAPK><M>WCE4YYT7P7E9MLBNHT660DQ2N5H5C0Q575LFV0Q44UNY9TX5SKHZERA38OINT0NSLW0QF8ZKAGBEP03F5UK95HW27QH3JJ4WTF1IT69DIHUHHUSB9UYER5T5QOP7VV84KMKIPJO9BN0GWJUCP4EUAYR5UDZ3D70DEIHOFT1TV9WMWVLWX9ZO1HR9CWTFUIL1GPJIDANGB3HY018HRIZS6YG97D97AJWEAQ4A9CEAUFA1UFZGLXH4FS68THYDURQR</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-10-31T22:46:54</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">SX1tjzNdWiVsmW0Fb6RPEtPLmUoxcZ7WOdgvC5aSEKjmwS6aCIvZSd5nDoyN5e3sMm2fGw==</FRMT></TED>"""
"TED_TD39_F2980766_34232341-3_c20_s4.png,""<TED version=""""1.0""""><DD><RE>34232341-3</RE><TD>39</TD><F>2980766</F><FE>2025-08-15</FE><RR>19823420-6</RR><RSR>bateria ltda</RSR><GIR>TECNOLÓGÍA MEDICA</GIR><DIRR>Ruta Libertad 4464</DIRR><CMNA>los andes</CMNA><REG>COQUIMBO</REG><MNT>20464900</MNT><NETO>18294750</NETO><IVA>2170150</IVA><IT1>CALIBRACION HÁRDWARE MODULO SKU-43793 3D</IT1><OBS>MANTENCION ACTUALIZACION VALVULA MÓNITOREO DIÁGNOSTICO BOLSA INSUMO CLINICO GUANTÉ SOFTWARE LICENCIA DIÁGNOSTICO DÍAGNOSTICO SOPORTE HOSPITALARIO SENSOR VALVULÁ REPARACION</OBS><REF><TPO>801</TPO><FOL>474200</FOL><FE>2025-09-18</FE></REF><CAF version=""""1.0""""><DA><RE>80245921-1</RE><TD>33</TD><RNG><D>453</D><H>3697314</H></RNG><FA>2026-01-17</FA><RSAPK><M>34FUEMU9533FQVISWJ31IFMIRXG3SGS3JEZTEAKCHU38SJAHO12Z5NMP5EXMQSHB5V5TYX8LK630KS1GUG3JE0JXSQGGSCNKYIT22875WBO9B78007OSJJYRNWA8ET2Z134EDNMCEYR1CLZ16VQC5JIK3VFC5K8HYT3ZZRSCMKSTNBNULAEVEQI4UA2XEHB9LSW7CWUGKVB897YB0IF2KP6U</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-08-18T14:41:05</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">S/TFsfGN/gwNPSsPd9Z9tvueK6YDAiUIZrj4wVonJYdHFvWAIhvMS0/e56mueKIRu3iL1w==</FRMT></TED>"""
"TED_TD33_F2980767_52165354-K_c20_s4.png,""<TED version=""""1.0""""><DD><RE>52165354-K</RE><TD>33</TD><F>2980767</F><FE>2025-09-22</FE><RR>71701505-3</RR><RSR>Arriendo Hardware Eirl</RSR><GIR>Logisticá</GIR><DIRR>paSaJE ArGenTINa 6298 Of 869</DIRR><CMNA>LA CALERA</CMNA><REG>BIoBIO</REG><MNT>1496400</MNT><NETO>1216130</NETO><IVA>280270</IVA><IT1>Arríendo Procedimiento Soporte Bateriá F</IT1><OBS>CALIBRACÍON MASCARILLA ARRIÉNDO CLINÍCO MASCARILLA MÓDULO PACK PROCEDIMIENTO GUÁNTE INSTALÁCIÓN SOPÓRTE PROCEDIMIENTO TUBO VALVULA PROCÉDIMIENTO FILTRO SOPORTE INSUMO RÉPÚESTO CABLE</OBS><REF><TPO>801</TPO><FOL>923968</FOL><FE>2025-12-30</FE></REF><CAF version=""""1.0""""><DA><RE>15871854-5</RE><TD>39</TD><RNG><D>3536</D><H>4852304</H></RNG><FA>2026-01-17</FA><RSAPK><M>JLVORUMN7Z5YAZ9MP5UX6YBQQ8Y97LUAOUQ13EUA0OMTKXJAC16JO7STDFJWDO9NA4VU4R00XZG1I9DYIHV4JYAQKNVGO2CFFHDP7KG7N0WPKOQZGMK4M5X2C8W41BSPTSQMT46Q</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-02-07T07:13:05</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">OPE43/QVx4QG4wSsNwW9BIxzu2+byYRdbScvS9XVRDG5QqwRQ5nkT2OkheOMWGsOXUwVEQ==</FRMT></TED>"""
"TED_TD39_F3019406_89172884-0_c20_s4.png,""<TED version=""""1.0""""><DD><RE>89172884-0</RE><TD>39</TD><F>3019406</F><FE>2025-12-04</FE><RR>65617601-6</RR><RSR>clinico diagnostico mascarilla procedimi</RSR><GIR>insumos clinicos</GIR><DIRR>CAMinO LíbertAD 5512</DIRR><CMNA>quilpue</CMNA><REG>BiOBÍo</REG><MNT>14649000</MNT><NETO>12782640</NETO><IVA>1866360</IVA><IT1>licencía solucion kit sku-0379 19cj</IT1><OBS>HARDWARE CALIBRACÍON DIAGNÓSTICO BÓLSA PRUEBA HOSPITALARIÓ GUANTE INSTALACION CABLE CLINÍCO SOLUCÍON CALIBRACION BATÉRIA GUANTE HOSPITÁLARIO SENSOR HOSPITALARIO FILTRO SENSOR SOFTWARE ARRÍENDO</OBS><REF><TPO>801</TPO><FOL>794379</FOL><FE>2025-12-15</FE></REF><CAF version=""""1.0""""><DA><RE>88065472-1</RE><TD>39</TD><RNG><D>920</D><H>5794711</H></RNG><FA>2026-01-17</FA><RSAPK><M>S85FKKRX76IDHVZ932OT6SE6RXCL1XUDYOWCPFYU58CR7NQIFH4QPXKJNGBRFVBYGFH8QT75ZSRIY9L5PV33CUJTKHQ27C2VCJNT2Q43TB3BDHVY5UFY0ZAO675TSMF7N753ZTREZT8J6BE38X9DB1VTD3EZ4QUUIQKWT83955WRTFV0</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-03-17T15:17:30</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">OijkvTSLcNKNrCmQwSg+EPXD18VR1as7Fb83Em+o6w4OswBGftP3XtAVxFxkWk4kEwb1rw==</FRMT></TED>"""
"TED_TD33_F3019407_57030570-0_c20_s4.png,""<TED version=""""1.0""""><DD><RE>57030570-0</RE><TD>33</TD><F>3019407</F><FE>2025-06-02</FE><RR>57799746-2</RR><RSR>comunicacion-hardware-clinico-diagnostic</RSR><GIR>Serviciós TI</GIR><DIRR>PasAjÉ LiBeRTad 9416 Of 87</DIRR><CMNA>LA CÁLERA</CMNA><REG>Biobio</REG><MNT>15415300</MNT><NETO>12848430</NETO><IVA>2566870</IVA><IT1>manténcion batéría comunicacion mantenci</IT1><OBS>mAscARILLa cAbLE sÉRviCIO bolSA sÉnSoR SoLuCIOn JERiNGA MáScaRILLa rePaRAcíoN SENsoR EQúIpo GUanTe TUBO coMuNICáciON jERiNGÁ MAsCArIllA</OBS><REF><TPO>801</TPO><FOL>646565</FOL><FE>2025-05-09</FE></REF><CAF version=""""1.0""""><DA><RE>27487979-3</RE><TD>33</TD><RNG><D>3903</D><H>699093</H></RNG><FA>2026-01-17</FA><RSAPK><M>TEYT4QKH7AE2HPCZ41YTL3YY1JGKEA7PRD4DJUVXYHUYT3OZRSNRVMZY0HGH272Y8MR3NELCPZ4POV52DOY4H9OW57KUCIGU1XQJ0IFYFTVB8760XSRLCUC8BJABNA5GQQQ78H8P0K5N4G62UNMG4I57B158VZZOK7F8ASX8H79O9G1T</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-10-16T20:26:51</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">wocP0mzDIL7fVtR9USW+KB/GtSFt+MtpTstmG4uv9GacvpDswK4CAlMelasBGS84s4VMfg==</FRMT></TED>"""
"TED_TD33_F3019408_31375202-K_c20_s4.png,""<TED version=""""1.0""""><DD><RE>31375202-K</RE><TD>33</TD><F>3019408</F><FE>2025-02-09</FE><RR>72862182-6</RR><RSR>Valvula S.A.</RSR><GIR>Insumos Clinicós</GIR><DIRR>av libertad 9004 of 199</DIRR><CMNA>los andes</CMNA><REG>metropolitana</REG><MNT>12530900</MNT><NETO>9334650</NETO><IVA>3196250</IVA><IT1>Valvula Pack Sénsor Bateria Tubo Calíbra</IT1><OBS>KIT HARDWARE LICENCIA VALVULA SENSOR CLINICO DIÁGNOSTICO REPARACION GUANTE MODULO</OBS><REF><TPO>801</TPO><FOL>100818</FOL><FE>2025-02-02</FE></REF><CAF version=""""1.0""""><DA><RE>86392923-7</RE><TD>61</TD><RNG><D>990</D><H>7637979</H></RNG><FA>2026-01-17</FA><RSAPK><M>JXSE705NJZNHJVRF29DN4RZJYDDW7CS4ZWP5DLYVETRTAHPM8XLK5N2NF3CCM1SCKBDYB3NFO3RKTTE2CO53VFMW1FURYIU1UNO8NQPKM42K7WB4M72FA484425R4X0IYWY58KXLEI8YGN9XOF51TECL3FSH0XQMOII2XVTXWMO75NOLHJ6J9SPELYMLXUO6ILWWLJI0GRZVCQXBJOPJBECLJK5A6MYE0EOS8S4RW1TPEA6QSDCQLHONY2F40B32</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-12-10T14:35:11</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">N/4yxFSud8QmHJiWcvWDf+63JtBIcEjWQ/Uhxj6zGfWWrUBCfrA9VCSQHzgpwebKiYdwAg==</FRMT></TED>"""
"TED_TD33_F3057738_13867873-3_c20_s4.png,""<TED version=""""1.0""""><DD><RE>13867873-3</RE><TD>33</TD><F>3057738</F><FE>2025-02-04</FE><RR>83979942-K</RR><RSR>Kit-PROcÉdímIeNTO-acTuaLIZaCiOn-Kit-lTdÁ</RSR><GIR>MANTÉNIMIENTO EQUIPOS</GIR><DIRR>Calle Sur 5254 Óf 473</DIRR><CMNA>SAN ANTONIO</CMNA><REG>COQUIMBO</REG><MNT>40620000</MNT><NETO>33447890</NETO><IVA>7172110</IVA><IT1>Servicio Instalacion Kit Jeringa Jeringa</IT1><OBS>SOPORTE RÉPARACION TÚBO BATERÍÁ VALVULÁ PRUEBA INSUMO COMUNICACIÓN VALVULA SOLUCION SENSOR REPARACION VALVULA CLINICO</OBS><REF><TPO>801</TPO><FOL>838278</FOL><FE>2025-04-21</FE></REF><CAF version=""""1.0""""><DA><RE>49146056-3</RE><TD>39</TD><RNG><D>3564</D><H>1194723</H></RNG><FA>2026-01-17</FA><RSAPK><M>EHALFYLJDCWXUFHJK9OLAY5155GQRRYB9MNO839N47Z01VAX658PS5SG7R52SK0RS5NB4GJOTRVDUBMN86H4JQPZNBD9G7PM9QAQ9CH050DUW6G27PJ7WWOEOWE18UVUT3ZN2FQ68KI6VJR7E7FWBBBKJEEYB63KRI7HKHJE7UEPSC0MTVSM1QV3CETDWJZSTETQVUZD6GMGKU49UPW0IB8Q</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-10-27T09:14:11</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">sMQ8Ej9GYhz7Nw6P/7pyfwm9lXi1LSJ3hHWwrlSgRLyyJw3MSh3anj8wJq4NKam8nFLv3Q==</FRMT></TED>"""
"TED_TD39_F3057739_21951349-6_c20_s4.png,""<TED version=""""1.0""""><DD><RE>21951349-6</RE><TD>39</TD><F>3057739</F><FE>2025-10-07</FE><RR>64763711-6</RR><RSR>REPARACIÓN-EIRL</RSR><GIR>Insumos Clinicos</GIR><DIRR>Camino Colon 8723 Of 951</DIRR><CMNA>Limache</CMNA><REG>coquimbo</REG><MNT>21391000</MNT><NETO>17146850</NETO><IVA>4244150</IVA><IT1>SOFTWARE SENSOR MONITOREO ARRIENDO KIT C</IT1><OBS>cateter jeringa bolsa hospitalario modulo software hospitalario licéncia software valvula áctualizacion transporte répuesto équipo arriendo tubo actualizacion sénsór clinico licéncia</OBS><REF><TPO>801</TPO><FOL>433864</FOL><FE>2025-06-08</FE></REF><CAF version=""""1.0""""><DA><RE>83436638-K</RE><TD>39</TD><RNG><D>273</D><H>2102991</H></RNG><FA>2026-01-17</FA><RSAPK><M>M3P1MN2BSPIDZ1Z5H3A4BMJIT54I3Z2W8XB157KL1A2EGS9UVHBW03PSODSNGWQV0BHP2Z57H4658WCKEZ9K4ZIOVO67989L2TE7XLEQAMKOFUHDHNZXQCU9M3QNNV9WLXMJMIFY</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-08-10T15:02:24</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">PxMbRsJYQu7E5qFaqsGOQX29bhJSkuOPBZFUnWLMxY/R8m9O7jRYIsKE5T/cN18MoH2D0Q==</FRMT></TED>"""
"TED_TD33_F3057740_78726685-1_c20_s4.png,""<TED version=""""1.0""""><DD><RE>78726685-1</RE><TD>33</TD><F>3057740</F><FE>2026-01-13</FE><RR>32477920-5</RR><RSR>TUBO SOLUCION ÉIRL</RSR><GIR>Servicíos Medícos</GIR><DIRR>camino central 695</DIRR><CMNA>LA CALERA</CMNA><REG>Metropólitana</REG><MNT>29819000</MNT><NETO>25603530</NETO><IVA>4215470</IVA><IT1>Monitóreo Clinico Pack Clinico Cateter J</IT1><OBS>BaTEriA fILtrÓ BOlsÁ SOlúcIon CALIbrACIÓN PRúEbA CabLE mODulO CalIBRAcIoN hOSPitAlArIo LIcÉNcIa PrOCEDImíÉnTo SOftWÁrE ínsUMo</OBS><REF><TPO>801</TPO><FOL>148806</FOL><FE>2025-11-14</FE></REF><CAF version=""""1.0""""><DA><RE>67713238-8</RE><TD>33</TD><RNG><D>2697</D><H>6439176</H></RNG><FA>2026-01-17</FA><RSAPK><M>MU3SR8C5FI36EH1KXC7BJ12UXGKZPKYDZVYNIPFT4CI8WP4NQH57UHVIKMRKWAGI5E1SPZ2FJ263RS157B8H7UBSDYL1TS9M0000BL0EPJXG32J4MBTDX9HR5GLZ1JJFC8E7TVR14I05ADF994S5382M9Z247X6F150HIDENPVQQZKBF48K852YPX1NYOZWT0S4NREYWRCJG18L09VYFHPKB</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-04-19T17:11:40</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">jfYQE7QFTzdsrOmYIzUOwONcRAMm1gxMPV3smsuNR7ef/xM9w7NgHc6oN8Ocy/rI9k7w6Q==</FRMT></TED>"""
"TED_TD33_F3057741_56602455-1_c20_s4.png,""<TED version=""""1.0""""><DD><RE>56602455-1</RE><TD>33</TD><F>3057741</F><FE>2025-12-11</FE><RR>83372080-5</RR><RSR>cAblE-MódUlo-TRAnSPoRte-s.A.</RSR><GIR>TÉCNÓLOGIÁ MEDICA</GIR><DIRR>ruta españa 8557 of 334</DIRR><CMNA>LOS ANDES</CMNA><REG>COQUIMBO</REG><MNT>570000</MNT><NETO>488450</NETO><IVA>81550</IVA><IT1>procedimiento servicio calibracion licen</IT1><OBS>SOFTWARE COMUNICACIÓN TRANSPORTE COMUNÍCACIÓN SOFTWARE SOPORTE REPUESTO LICENCIA PROCEDIMIENTO MASCARÍLLA CALIBRACION SERVICIO CATETER JERINGA SERVICIO SOLUCION INSTALACION ARRIENDÓ ÍNSUMÓ CABLE PACK REPARACION</OBS><REF><TPO>801</TPO><FOL>995342</FOL><FE>2025-06-11</FE></REF><CAF version=""""1.0""""><DA><RE>85961900-2</RE><TD>33</TD><RNG><D>3017</D><H>2429822</H></RNG><FA>2026-01-17</FA><RSAPK><M>T5VELGZ3WXT53E0ET0Y9FS54HI79INY4JIWEUGYXLB68H8EFJ6D4XDLUQGPFAAAFZO62K46X0464RJZWNB3JWG757RUN31CN5LZ40AFVAY2QXWQ83VHFDH9JJY57QMEG4XL1UHYI452EN1U172UJVGHPRAF3QI8STX0DC9UZMQWOVCN51KJ6I32TJT995514SQ0QZZ98VSAMLOP2FFD002P7GEFCSJEJR4YH422LZ3WROYIRNKFCENLOLJU5DJG7</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-07-12T07:40:16</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">ngNh3Yl4xSJy1HA5D6LWWX3L1N8TW4WMLxsdslZ/C3Sv2aE22ftyrybbrDKifHlzbkt5QA==</FRMT></TED>"""
"TED_TD33_F3057742_26544175-0_c20_s4.png,""<TED version=""""1.0""""><DD><RE>26544175-0</RE><TD>33</TD><F>3057742</F><FE>2025-01-28</FE><RR>19701890-9</RR><RSR>Transporte-Clinico-Limitada-476</RSR><GIR>SERVICIOS MEDICOS</GIR><DIRR>camino argéntiná 8976</DIRR><CMNA>Villa Alemana</CMNA><REG>ARAUCAnia</REG><MNT>116000</MNT><NETO>82200</NETO><IVA>33800</IVA><IT1>HOSPÍTALÁRIO PRUEBA PROCEDIMIENTO HOSPIT</IT1><OBS>Tránsporte Instalácion Modulo Sensor Valvula Equipo Bolsa Servicio Jeringa Licenciá Sensor Instalácion Modulo</OBS><REF><TPO>801</TPO><FOL>710078</FOL><FE>2025-01-27</FE></REF><CAF version=""""1.0""""><DA><RE>49645459-6</RE><TD>33</TD><RNG><D>1076</D><H>6249588</H></RNG><FA>2026-01-17</FA><RSAPK><M>4TSNY82THDBGCYEZXW5RT615BTUAE8BYAARZ5BK9NRMVF7LFQU7HK01A2V73HBGASPJL90FVQ9JJP1XPMXB11O9CGLS9FU97JT6BYWXOCV3K46XZRX1QL9CT445YJHOGSNUIIXEVV75HJM5WDL29XPKX3HI3TE0UD7E8SRV6Z43QJLRYW34S9Z303Z6N3JSPBDDZU2151JAB3DTN5UVYYC7CJJTF9QI247WREZVVYTUP70S7DOUL8DHABNVYYQE4</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-03-23T01:40:15</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">bjYPFsEe2HneMT+G7LuQwLY7DpjVM+v8obdvvE26wS2UUT3doVZjFpwFxL/S4XIsZQELxw==</FRMT></TED>"""
"TED_TD33_F3057743_57384762-8_c20_s4.png,""<TED version=""""1.0""""><DD><RE>57384762-8</RE><TD>33</TD><F>3057743</F><FE>2025-12-11</FE><RR>51627140-K</RR><RSR>servicio-tubo-reparacion-equipó-s.a.</RSR><GIR>Servicios Medicos</GIR><DIRR>Av Norte 6987</DIRR><CMNA>villa alemana</CMNA><REG>Coquimbo</REG><MNT>12843990</MNT><NETO>10781660</NETO><IVA>2062330</IVA><IT1>SENSOR ACTUALIZACÍON PROCÉDIMÍENTO COD-8</IT1><OBS>Mantencion Sensór Díagnostico Bolsa Arriéndó Tubo Kit Sóftware Actualizácion Mascarilla Monitoreo Sólúcion Cateter Cablé Diagnostico Comunicacion Mántencion</OBS><REF><TPO>801</TPO><FOL>357414</FOL><FE>2025-08-18</FE></REF><CAF version=""""1.0""""><DA><RE>33685187-4</RE><TD>61</TD><RNG><D>3636</D><H>4217815</H></RNG><FA>2026-01-17</FA><RSAPK><M>ZG55GOMT1RWPLPTS77RNGF0X1WH78BEI1PUPCWO8LCES2TJTO8CTEG894Y68O71CFOMBBRI42U30TM1H19XRUJI4K22XDIV3Q1ZQ5P75JJZFC5DF8FWYXSADFH89KWYAFZ0FW17ZAG0JM5W0EI2JM216KZWAFK19JX3GB8OCGH4XHXBD0UXCH4ZPHW0F6NAAJEGRPUQENWE7WAVQZTLVIPOG</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-05-14T21:33:07</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">xhTqCFhmM+UDQvE66eVobLMf8CwsvQ6BJQ+ckAUyUbqUUPN63sW6hOVHheRFZEa+XUCTCQ==</FRMT></TED>"""
"TED_TD39_F3057744_34903386-0_c20_s4.png,""<TED version=""""1.0""""><DD><RE>34903386-0</RE><TD>39</TD><F>3057744</F><FE>2025-06-09</FE><RR>53304392-5</RR><RSR>Arriéndo Kit Árriendo Spa</RSR><GIR>LÓGISTICA</GIR><DIRR>rUTa ESPAÑA 9133 of 906</DIRR><CMNA>LA CALERA</CMNA><REG>VALPARAISO</REG><MNT>27490000</MNT><NETO>25464790</NETO><IVA>2025210</IVA><IT1>MODULO KÍT RÉPARACION BOLSA VALVULA LICE</IT1><OBS>mAnTEncioN instalAcIoN HARdWArÉ soFTWArE DIáGnóstÍCO COmuniCáCioN cablE cLinicO ModUlo Hardware kiT CÁBLe rEpARACIóN SEnSoR moduLo InsuMo</OBS><REF><TPO>801</TPO><FOL>365684</FOL><FE>2025-01-17</FE></REF><CAF version=""""1.0""""><DA><RE>66995183-3</RE><TD>33</TD><RNG><D>15</D><H>5123847</H></RNG><FA>2026-01-17</FA><RSAPK><M>IT6PTROUCFAGL5A1763MHE110R7ATR93HLY6NFIX9K5ZHE1731J1AYTGUTFGKEXJHK2Z97QJKDB4FUQSE1HZIRSCIDSG4M5ISDIE3AWHUJVXRTV02Z8HVE1XYKV3E0FIV70JIK17GOX7O8Y4JUA099JIG3JJL1PQN6Q3AMW99NFSCLYEDJ6ZFZC8TYRGIE8LR0ESAT1PXVK3LMSVBLNTPR6L</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-12-15T15:17:08</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">ovQWsKfqtr+5QYNVyUcDxLKVvtyAUcfL+1Q+x3INNeWpOmnxV7E+eF0B6EJqpbCaJRV6Zw==</FRMT></TED>"""
"TED_TD56_F3057745_16813488-6_c20_s4.png,""<TED version=""""1.0""""><DD><RE>16813488-6</RE><TD>56</TD><F>3057745</F><FE>2025-01-28</FE><RR>53506262-5</RR><RSR>Servícíó Tubo Actualización Spa</RSR><GIR>InsúMOs ClÍNíCoS</GIR><DIRR>CALLE SUR 999</DIRR><CMNA>vaLPaRAísO</CMNA><REG>valparaiso</REG><MNT>2256000</MNT><NETO>2033750</NETO><IVA>222250</IVA><IT1>GUANTE TRANSPORTE ACTUALÍZACION MODULO B</IT1><OBS>Solucion Transporte Diagnostico Hospitalario Hardware Pack Reparacion Prócedímiéntó Bateriá Mascarilla Hospitalario Mantencion Procedimiento Gúanté Repúesto Solución Instalación Sensor Tubo Bolsa Transporte</OBS><REF><TPO>801</TPO><FOL>470767</FOL><FE>2025-12-05</FE></REF><CAF version=""""1.0""""><DA><RE>30981015-5</RE><TD>33</TD><RNG><D>2431</D><H>539221</H></RNG><FA>2026-01-17</FA><RSAPK><M>TCNSZVLBFWGUC3F9CD7BL3U5IHG6CTYFSLQRVDSJY8BNYY2GI3FJY6GUY3SK2JOYH1H1HI8LC3WPZNKNJ5DXD2WWLT8KO043ZJMPXPSTCDBK0249LZ6DKERK0WKQ6PG0TLQI8OC3</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-12-28T00:30:01</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">sqst4Tc+GiySFx0Bg2LYCY8bLoGzXC2AQMOlmEoxXljJNBkGL0g21C7TrWxi8X1R0iU+jQ==</FRMT></TED>"""
"TED_TD33_F3057746_64702495-5_c20_s4.png,""<TED version=""""1.0""""><DD><RE>64702495-5</RE><TD>33</TD><F>3057746</F><FE>2025-11-23</FE><RR>52107041-2</RR><RSR>cáble arriendo manténcion ltda 51</RSR><GIR>servicios ti</GIR><DIRR>PASAJE LIBERTAD 353</DIRR><CMNA>VINA DEL MAR</CMNA><REG>valparaiso</REG><MNT>905000</MNT><NETO>735990</NETO><IVA>169010</IVA><IT1>Cable Licenciá Calibracion Sénsor Catete</IT1><OBS>liCenciA TRANSpÓrtE CoMuNIcACioN aCtúALiZACiOn mAsCARIlla FilTrO REpUesto masCarIlLa lICeNcIA jERInGá mOdULO REpueSTo</OBS><REF><TPO>801</TPO><FOL>368897</FOL><FE>2025-07-16</FE></REF><CAF version=""""1.0""""><DA><RE>63336217-3</RE><TD>61</TD><RNG><D>4193</D><H>9512684</H></RNG><FA>2026-01-17</FA><RSAPK><M>GHGWE34UXPDLV0VEOC48PF92JHJ4S2VZWZO989N03L2TLP846AK7BQ85A56YGW34DJOCHM0WM7IOZSRD25TJ94DXIDSI7G0HY0KWCS4WPWNM3UDG0JYNONGWGWCKLULCSJVQX2ZI8X7ARCSUUFGRU5EI0OHMZRI4Z90XQMWQRY5B1RV1PHJP8O4AKQVTH1G014YRYF6V4HJ5YQT7LW2XRW4O</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-04-09T10:35:24</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">dK+6jahH7hPlhwvmj2tnrdShLBfPFh0wCG6t6Jj2fXqdKoQZecElxdhWEbkn0j2lSExKvQ==</FRMT></TED>"""
"TED_TD33_F3057747_87357661-8_c20_s4.png,""<TED version=""""1.0""""><DD><RE>87357661-8</RE><TD>33</TD><F>3057747</F><FE>2025-03-12</FE><RR>77963436-1</RR><RSR>Filtro Moduló Actualizáción Instalacion </RSR><GIR>servicios ti</GIR><DIRR>av prat 674</DIRR><CMNA>lA caLera</CMNA><REG>áraucania</REG><MNT>47193000</MNT><NETO>37066960</NETO><IVA>10126040</IVA><IT1>HARDWARE JERINGA VALVULA HOSPITALARIO MÁ</IT1><OBS>Comunicación Licencia Mantencíon Calibracion Diagnostíco Hospitalario Kit Prueba Insumó Tubó Prueba Licéncia Equipo Monitóréo Servicio Diagnostico Kit Monitoreo Actualizacion Valvula Hospitalario Clinico</OBS><REF><TPO>801</TPO><FOL>856381</FOL><FE>2025-07-02</FE></REF><CAF version=""""1.0""""><DA><RE>63762816-K</RE><TD>33</TD><RNG><D>1188</D><H>2734464</H></RNG><FA>2026-01-17</FA><RSAPK><M>8Q0BRAX07J65M8S0Z99IT33YALY4G139YE3ZQOV4LLPK5HGPKK7L9WEOTSLMPKCD4U7SDWYDZ29PG1HI97QKMVTCQV1QX12CY6X7EIP1F5CHPY1M9MU6U8TG6YN0KIOSMVVX00OVR87O323KSHJ115FNRF8ASW89TIDBP9ZS5LFY4PCV3UZSF8N8KNSCM7CZUB722AR6463PKHX42TC5H3WX</M><E>65537</E></RSAPK></DA></CAF><TSTED>2025-03-05T09:57:32</TSTED></DD><FRMT algoritmo=""""SHA1withRSA"""">PHy1m8ZL/5XSsfCl/DmlpvGyU+KrDMI6cHKTKeG4ha59ZXwoxsWd1V4eyVXbVkbc+TP1uw==</FRMT></TED>"""
